Pixel, Red, Green, Blue, Fire
14576,200,158,125,0
14577,198,156,123,0
14578,196,135,108,0
14579,199,138,109,0
14580,203,142,113,0
14581,202,144,112,0
14582,202,144,112,0
14583,205,144,113,0
14584,203,142,111,0
14585,194,132,99,0
14586,194,134,100,0
14587,194,134,100,0
14588,204,144,108,0
14589,204,144,108,0
14590,206,146,110,0
14591,208,148,112,0
14592,213,154,115,0
14593,212,153,114,0
14594,208,149,110,0
14595,217,158,119,0
14596,222,159,129,0
14597,223,160,130,0
14598,221,160,129,0
14599,222,161,130,0
14600,222,166,137,0
14601,223,167,138,0
14602,226,162,139,0
14603,225,161,138,0
14604,230,161,135,0
14605,229,160,134,0
14606,229,160,132,0
14607,230,161,133,0
14608,225,160,126,0
14609,225,160,126,0
14610,226,159,121,0
14611,227,160,122,0
14612,218,156,121,0
14613,218,156,121,0
14614,215,156,117,0
14615,214,155,116,0
14616,214,152,117,0
14617,211,149,114,0
14618,213,153,117,0
14619,213,153,117,0
14620,215,158,123,0
14621,219,162,127,0
14622,227,170,135,0
14623,223,168,132,0
14624,193,138,102,0
14625,191,130,101,0
14626,192,129,99,0
14627,192,129,99,0
14628,191,134,99,0
14629,191,134,99,0
14630,192,130,95,0
14631,191,129,94,0
14632,192,152,132,0
14633,220,171,138,0
14634,211,162,129,0
14635,192,131,104,0
14636,197,137,103,0
14637,203,143,109,0
14638,208,148,114,0
14639,204,144,110,0
14640,201,141,107,0
14641,192,132,98,0
14642,193,133,99,0
14643,196,136,102,0
14644,196,139,104,0
14645,199,142,107,0
14646,202,145,108,0
14647,204,147,110,0
14648,209,148,110,0
14649,211,150,112,0
14650,212,150,117,0
14651,214,152,119,0
14652,218,155,127,0
14653,220,157,129,0
14654,217,159,129,0
14655,219,161,131,0
14656,218,162,133,0
14657,221,165,136,0
14658,222,166,137,0
14659,219,163,134,0
14660,222,161,132,0
14661,221,160,131,0
14662,222,159,129,0
14663,222,159,129,0
14664,226,158,127,0
14665,225,157,126,0
14666,224,156,125,0
14667,224,156,125,0
14668,223,155,122,0
14669,220,152,119,0
14670,214,149,117,0
14671,214,149,117,0
14672,211,151,115,0
14673,210,150,114,0
14674,208,148,112,0
14675,206,146,110,0
14676,208,147,116,0
14677,210,149,118,0
14678,213,155,125,0
14679,223,165,135,0
14680,229,172,137,0
14681,230,173,138,0
14682,211,156,120,0
14683,193,130,102,0
14684,192,129,101,0
14685,197,128,100,0
14686,196,127,99,0
14687,193,133,99,0
14688,192,132,98,0
14689,191,139,96,0
14690,191,139,96,0
14691,191,139,96,0
14692,191,139,96,0
14693,191,138,102,0
14694,191,138,102,0
14695,192,135,98,0
14696,191,134,97,0
14697,193,132,94,0
14698,202,161,139,0
14699,218,169,134,0
14700,193,131,98,0
14701,194,132,99,0
14702,194,132,97,0
14703,194,132,97,0
14704,192,131,100,0
14705,194,133,102,0
14706,191,134,99,0
14707,200,140,104,0
14708,204,144,108,0
14709,206,144,109,0
14710,208,146,111,0
14711,211,148,118,0
14712,212,149,119,0
14713,212,154,126,0
14714,213,155,127,0
14715,214,158,129,0
14716,216,160,131,0
14717,215,161,130,0
14718,216,162,131,0
14719,219,163,132,0
14720,218,162,131,0
14721,219,162,127,0
14722,218,161,126,0
14723,220,160,126,0
14724,219,159,125,0
14725,221,156,124,0
14726,221,156,124,0
14727,220,152,121,0
14728,220,152,121,0
14729,219,151,118,0
14730,217,149,116,0
14731,211,146,112,0
14732,210,145,111,0
14733,206,146,110,0
14734,205,145,109,0
14735,204,147,112,0
14736,202,145,110,0
14737,204,146,114,0
14738,208,150,118,0
14739,211,153,121,0
14740,220,162,130,0
14741,222,165,128,0
14742,224,167,130,0
14743,227,167,131,0
14744,225,165,129,0
14745,194,134,100,0
14746,194,134,100,0
14747,195,133,100,0
14748,194,132,99,0
14749,194,134,98,0
14750,194,134,98,0
14751,193,141,96,0
14752,193,141,96,0
14753,193,142,94,0
14754,193,142,94,0
14755,191,141,102,0
14756,191,141,102,0
14757,191,141,102,0
14758,191,141,102,0
14759,193,140,102,0
14760,192,139,101,0
14761,194,140,99,0
14762,191,137,96,0
14763,192,133,94,0
14764,222,168,135,0
14765,193,126,90,0
14766,194,136,106,0
14767,198,137,106,0
14768,200,139,108,0
14769,203,142,111,0
14770,204,143,112,0
14771,206,145,118,0
14772,208,147,120,0
14773,205,151,122,0
14774,209,155,126,0
14775,208,157,127,0
14776,212,161,131,0
14777,215,161,130,0
14778,216,162,131,0
14779,218,160,128,0
14780,217,159,127,0
14781,219,158,127,0
14782,217,156,125,0
14783,218,158,124,0
14784,215,155,121,0
14785,216,154,121,0
14786,216,154,121,0
14787,213,151,116,0
14788,212,150,115,0
14789,209,147,112,0
14790,205,143,108,0
14791,207,142,108,0
14792,204,139,105,0
14793,197,137,101,0
14794,199,139,103,0
14795,200,140,106,0
14796,199,139,105,0
14797,200,139,108,0
14798,201,140,109,0
14799,203,145,113,0
14800,216,158,126,0
14801,216,161,123,0
14802,217,162,124,0
14803,220,164,124,0
14804,229,173,133,0
14805,194,133,102,0
14806,194,133,102,0
14807,195,133,100,0
14808,195,133,100,0
14809,194,134,100,0
14810,194,134,100,0
14811,191,138,100,0
14812,191,138,100,0
14813,196,140,98,0
14814,196,140,98,0
14815,196,140,96,0
14816,195,139,95,0
14817,192,140,97,0
14818,191,139,96,0
14819,191,141,102,0
14820,191,141,102,0
14821,192,139,101,0
14822,192,139,101,0
14823,194,140,99,0
14824,223,169,136,0
14825,193,126,90,0
14826,191,135,102,0
14827,194,133,102,0
14828,197,136,105,0
14829,198,137,108,0
14830,201,140,111,0
14831,202,144,116,0
14832,203,145,117,0
14833,200,146,117,0
14834,208,154,125,0
14835,207,156,126,0
14836,208,157,127,0
14837,213,159,126,0
14838,213,159,126,0
14839,215,158,123,0
14840,215,158,123,0
14841,215,158,123,0
14842,213,156,121,0
14843,217,157,123,0
14844,213,153,119,0
14845,211,151,115,0
14846,208,148,112,0
14847,205,145,109,0
14848,205,145,109,0
14849,205,145,109,0
14850,203,143,107,0
14851,201,142,103,0
14852,199,140,101,0
14853,197,138,99,0
14854,197,138,99,0
14855,198,138,102,0
14856,197,137,101,0
14857,199,139,103,0
14858,201,141,105,0
14859,205,148,111,0
14860,211,154,117,0
14861,214,159,121,0
14862,215,160,122,0
14863,216,159,122,0
14864,226,169,132,0
14865,198,136,101,0
14866,194,133,102,0
14867,194,133,102,0
14868,194,133,102,0
14869,194,133,102,0
14870,192,135,100,0
14871,192,135,100,0
14872,191,141,102,0
14873,191,141,102,0
14874,197,141,99,0
14875,197,141,99,0
14876,196,140,96,0
14877,196,140,96,0
14878,192,140,97,0
14879,192,140,97,0
14880,191,142,100,0
14881,191,142,100,0
14882,191,141,102,0
14883,191,141,102,0
14884,220,166,135,0
14885,192,128,89,0
14886,191,130,101,0
14887,191,130,101,0
14888,192,131,104,0
14889,200,139,112,0
14890,201,143,115,0
14891,201,143,115,0
14892,200,144,115,0
14893,203,147,118,0
14894,206,152,121,0
14895,208,154,123,0
14896,211,155,124,0
14897,212,156,125,0
14898,212,155,120,0
14899,212,155,120,0
14900,212,155,120,0
14901,211,154,119,0
14902,211,151,115,0
14903,207,147,111,0
14904,206,144,109,0
14905,205,143,108,0
14906,203,143,109,0
14907,199,139,105,0
14908,198,141,104,0
14909,197,140,103,0
14910,197,140,103,0
14911,197,140,103,0
14912,193,132,94,0
14913,194,133,95,0
14914,194,134,98,0
14915,194,134,98,0
14916,198,138,102,0
14917,200,140,104,0
14918,203,146,109,0
14919,208,151,114,0
14920,210,155,117,0
14921,211,156,118,0
14922,210,155,117,0
14923,209,154,116,0
14924,203,143,107,0
14925,191,133,101,0
14926,192,134,102,0
14927,192,135,100,0
14928,194,137,102,0
14929,194,137,102,0
14930,194,137,102,0
14931,193,138,100,0
14932,191,141,104,0
14933,192,142,105,0
14934,197,141,101,0
14935,199,143,103,0
14936,199,140,97,0
14937,199,140,97,0
14938,193,141,96,0
14939,193,141,96,0
14940,191,142,100,0
14941,210,159,127,0
14942,192,131,91,0
14943,191,130,90,0
14944,194,140,109,0
14945,196,142,111,0
14946,197,146,114,0
14947,198,147,115,0
14948,203,149,118,0
14949,205,151,120,0
14950,209,153,122,0
14951,210,154,123,0
14952,209,151,121,0
14953,210,152,122,0
14954,208,151,116,0
14955,206,149,114,0
14956,208,148,114,0
14957,204,144,110,0
14958,203,143,109,0
14959,199,139,105,0
14960,197,140,105,0
14961,197,140,105,0
14962,193,140,104,0
14963,192,139,103,0
14964,194,137,100,0
14965,192,135,98,0
14966,193,131,96,0
14967,193,131,96,0
14968,193,133,99,0
14969,193,133,99,0
14970,197,137,101,0
14971,198,138,102,0
14972,202,145,108,0
14973,205,148,111,0
14974,205,152,114,0
14975,205,152,114,0
14976,205,151,110,0
14977,204,150,109,0
14978,198,144,103,0
14979,191,137,96,0
14980,191,133,101,0
14981,193,132,103,0
14982,194,133,104,0
14983,192,134,104,0
14984,192,134,104,0
14985,192,135,100,0
14986,192,135,100,0
14987,191,136,98,0
14988,191,136,98,0
14989,192,142,105,0
14990,191,142,107,0
14991,191,142,107,0
14992,191,140,106,0
14993,193,142,108,0
14994,195,140,104,0
14995,197,142,106,0
14996,200,140,104,0
14997,200,140,104,0
14998,199,140,99,0
14999,199,140,99,0
15000,196,140,98,0
15001,196,140,98,0
15002,192,140,99,0
15003,193,141,100,0
15004,224,167,132,0
15005,205,148,113,0
15006,191,131,95,0
15007,193,139,110,0
15008,193,142,112,0
15009,196,145,115,0
15010,200,146,115,0
15011,202,148,117,0
15012,203,149,118,0
15013,205,151,120,0
15014,205,151,118,0
15015,206,152,119,0
15016,205,150,114,0
15017,204,149,113,0
15018,202,145,110,0
15019,199,142,107,0
15020,197,139,107,0
15021,195,137,105,0
15022,194,138,105,0
15023,193,137,104,0
15024,191,136,100,0
15025,192,132,98,0
15026,191,131,97,0
15027,192,130,97,0
15028,191,129,96,0
15029,192,130,97,0
15030,192,130,97,0
15031,192,132,96,0
15032,197,137,101,0
15033,198,138,102,0
15034,204,144,108,0
15035,203,146,109,0
15036,203,146,109,0
15037,204,144,108,0
15038,203,143,107,0
15039,200,141,102,0
15040,193,134,95,0
15041,191,133,103,0
15042,192,134,104,0
15043,192,134,104,0
15044,192,134,104,0
15045,192,134,104,0
15046,192,134,104,0
15047,192,135,100,0
15048,192,135,100,0
15049,191,136,98,0
15050,191,136,98,0
15051,191,141,104,0
15052,191,140,106,0
15053,194,143,109,0
15054,193,143,106,0
15055,194,144,107,0
15056,194,144,107,0
15057,196,146,109,0
15058,195,142,106,0
15059,196,143,107,0
15060,198,141,104,0
15061,199,142,105,0
15062,199,140,99,0
15063,199,140,99,0
15064,197,141,99,0
15065,196,140,98,0
15066,193,141,100,0
15067,193,141,100,0
15068,191,141,102,0
15069,216,162,131,0
15070,217,163,132,0
15071,213,155,123,0
15072,191,140,108,0
15073,192,141,111,0
15074,194,143,113,0
15075,197,146,116,0
15076,198,147,117,0
15077,200,146,115,0
15078,201,147,116,0
15079,201,147,116,0
15080,201,147,116,0
15081,201,145,114,0
15082,201,145,114,0
15083,199,141,109,0
15084,197,139,107,0
15085,195,137,105,0
15086,194,136,104,0
15087,191,135,102,0
15088,191,126,94,0
15089,191,126,94,0
15090,191,129,94,0
15091,192,132,98,0
15092,196,136,102,0
15093,197,140,105,0
15094,198,141,106,0
15095,201,144,109,0
15096,199,142,107,0
15097,201,139,104,0
15098,194,132,97,0
15099,197,138,97,0
15100,193,134,93,0
15101,192,134,104,0
15102,192,134,104,0
15103,194,136,106,0
15104,195,137,107,0
15105,192,139,103,0
15106,192,139,103,0
15107,192,139,103,0
15108,191,138,102,0
15109,191,137,104,0
15110,192,138,105,0
15111,193,139,108,0
15112,195,141,110,0
15113,195,141,110,0
15114,195,141,110,0
15115,195,142,106,0
15116,196,143,107,0
15117,197,142,106,0
15118,198,143,107,0
15119,198,142,102,0
15120,198,142,102,0
15121,199,140,101,0
15122,199,140,101,0
15123,196,140,100,0
15124,196,140,100,0
15125,194,140,99,0
15126,194,140,99,0
15127,191,138,100,0
15128,194,161,139,0
15129,223,167,138,0
15130,221,165,136,0
15131,215,160,124,0
15132,218,163,127,0
15133,204,140,103,0
15134,193,142,112,0
15135,196,145,115,0
15136,197,146,116,0
15137,197,146,114,0
15138,198,147,115,0
15139,198,147,113,0
15140,197,146,112,0
15141,197,142,106,0
15142,197,142,106,0
15143,195,138,103,0
15144,195,138,103,0
15145,194,136,104,0
15146,191,133,101,0
15147,192,130,97,0
15148,191,134,99,0
15149,192,135,100,0
15150,197,141,108,0
15151,194,138,105,0
15152,199,139,105,0
15153,197,137,103,0
15154,198,137,99,0
15155,195,134,96,0
15156,195,134,94,0
15157,192,131,91,0
15158,191,135,104,0
15159,191,137,108,0
15160,191,137,108,0
15161,192,138,107,0
15162,193,139,108,0
15163,192,139,101,0
15164,192,139,101,0
15165,191,137,104,0
15166,193,139,106,0
15167,194,140,109,0
15168,195,141,110,0
15169,194,143,111,0
15170,194,143,111,0
15171,194,144,107,0
15172,197,147,110,0
15173,199,146,108,0
15174,199,146,108,0
15175,200,146,105,0
15176,197,143,102,0
15177,197,141,101,0
15178,196,140,100,0
15179,196,139,102,0
15180,196,139,102,0
15181,194,139,101,0
15182,194,139,101,0
15183,219,165,136,0
15184,214,160,131,0
15185,219,163,132,0
15186,211,155,124,0
15187,208,147,116,0
15188,212,151,120,0
15189,191,135,95,0
15190,192,143,112,0
15191,195,146,115,0
15192,195,146,115,0
15193,196,145,115,0
15194,196,145,115,0
15195,197,141,108,0
15196,196,140,107,0
15197,196,139,104,0
15198,196,139,104,0
15199,197,137,103,0
15200,194,134,100,0
15201,192,134,102,0
15202,191,133,103,0
15203,191,133,103,0
15204,197,139,107,0
15205,198,141,106,0
15206,198,141,106,0
15207,195,142,106,0
15208,196,141,105,0
15209,199,139,103,0
15210,194,134,98,0
15211,194,133,95,0
15212,192,127,93,0
15213,191,136,100,0
15214,191,135,102,0
15215,191,135,102,0
15216,191,137,106,0
15217,191,142,100,0
15218,191,142,100,0
15219,194,140,99,0
15220,195,141,100,0
15221,195,140,104,0
15222,195,140,104,0
15223,196,140,111,0
15224,197,141,112,0
15225,192,141,111,0
15226,193,142,112,0
15227,194,143,111,0
15228,197,146,114,0
15229,200,147,109,0
15230,199,146,108,0
15231,199,147,104,0
15232,196,144,101,0
15233,196,142,101,0
15234,195,141,100,0
15235,195,140,102,0
15236,195,140,102,0
15237,193,138,100,0
15238,191,136,98,0
15239,215,169,137,0
15240,219,171,133,0
15241,210,162,124,0
15242,209,154,118,0
15243,209,154,118,0
15244,212,155,120,0
15245,210,153,118,0
15246,210,145,111,0
15247,202,137,103,0
15248,192,133,94,0
15249,193,142,110,0
15250,194,143,113,0
15251,196,145,115,0
15252,195,141,112,0
15253,194,140,111,0
15254,196,138,106,0
15255,196,138,106,0
15256,197,137,103,0
15257,194,134,100,0
15258,193,133,99,0
15259,191,131,97,0
15260,192,131,102,0
15261,192,134,104,0
15262,191,136,98,0
15263,191,136,98,0
15264,192,135,100,0
15265,192,135,100,0
15266,192,134,102,0
15267,192,134,102,0
15268,193,137,106,0
15269,194,138,107,0
15270,191,140,108,0
15271,194,142,99,0
15272,194,142,99,0
15273,197,142,104,0
15274,196,141,103,0
15275,195,141,110,0
15276,196,142,111,0
15277,194,143,111,0
15278,194,143,111,0
15279,193,144,109,0
15280,193,144,109,0
15281,197,147,108,0
15282,196,146,107,0
15283,199,147,106,0
15284,196,144,103,0
15285,195,143,102,0
15286,194,142,101,0
15287,194,141,103,0
15288,193,140,102,0
15289,193,139,98,0
15290,193,139,98,0
15291,196,154,135,0
15292,215,169,133,0
15293,211,165,129,0
15294,208,158,119,0
15295,200,150,111,0
15296,203,151,108,0
15297,203,151,108,0
15298,201,147,106,0
15299,198,144,103,0
15300,206,150,110,0
15301,191,132,93,0
15302,191,137,104,0
15303,193,139,106,0
15304,194,140,111,0
15305,195,141,112,0
15306,196,140,111,0
15307,195,139,110,0
15308,197,136,107,0
15309,197,136,107,0
15310,197,137,103,0
15311,193,133,99,0
15312,192,132,98,0
15313,191,131,97,0
15314,194,131,103,0
15315,195,132,104,0
15316,193,138,102,0
15317,194,139,103,0
15318,194,137,102,0
15319,194,137,102,0
15320,192,134,102,0
15321,194,136,104,0
15322,194,136,104,0
15323,196,138,106,0
15324,191,140,106,0
15325,191,140,106,0
15326,194,141,103,0
15327,195,142,104,0
15328,198,146,105,0
15329,196,144,103,0
15330,196,142,109,0
15331,198,144,111,0
15332,196,145,113,0
15333,196,145,113,0
15334,193,148,109,0
15335,193,148,109,0
15336,196,148,108,0
15337,195,147,107,0
15338,198,146,105,0
15339,196,144,103,0
15340,195,143,102,0
15341,194,142,101,0
15342,196,141,103,0
15343,195,140,102,0
15344,193,139,98,0
15345,191,137,96,0
15346,196,149,122,0
15347,205,158,131,0
15348,206,156,119,0
15349,205,155,118,0
15350,205,153,112,0
15351,202,150,109,0
15352,200,151,107,0
15353,200,151,107,0
15354,196,144,101,0
15355,193,141,98,0
15356,191,131,95,0
15357,191,131,95,0
15358,192,139,103,0
15359,195,139,110,0
15360,196,140,111,0
15361,196,138,110,0
15362,195,137,109,0
15363,196,135,108,0
15364,194,133,106,0
15365,194,133,104,0
15366,192,131,102,0
15367,192,134,102,0
15368,191,128,100,0
15369,193,130,102,0
15370,199,136,106,0
15371,195,138,103,0
15372,192,135,100,0
15373,191,136,100,0
15374,194,139,103,0
15375,191,138,102,0
15376,192,139,103,0
15377,191,138,100,0
15378,193,140,102,0
15379,199,142,105,0
15380,197,140,103,0
15381,193,140,104,0
15382,193,140,104,0
15383,191,142,107,0
15384,194,141,103,0
15385,198,145,107,0
15386,200,146,105,0
15387,198,144,103,0
15388,198,143,107,0
15389,200,145,109,0
15390,196,145,111,0
15391,194,143,109,0
15392,191,146,107,0
15393,193,145,107,0
15394,192,144,106,0
15395,196,143,105,0
15396,195,142,104,0
15397,196,141,103,0
15398,195,140,102,0
15399,196,139,102,0
15400,195,138,101,0
15401,194,137,100,0
15402,192,135,98,0
15403,192,147,121,0
15404,204,154,117,0
15405,200,150,113,0
15406,199,147,106,0
15407,200,148,107,0
15408,203,151,108,0
15409,198,146,103,0
15410,191,139,94,0
15411,192,132,96,0
15412,192,132,96,0
15413,192,132,96,0
15414,193,137,106,0
15415,194,138,107,0
15416,195,137,109,0
15417,195,137,109,0
15418,196,135,108,0
15419,194,133,106,0
15420,194,133,104,0
15421,196,135,106,0
15422,196,135,106,0
15423,194,133,104,0
15424,191,128,98,0
15425,191,136,100,0
15426,191,136,100,0
15427,194,139,103,0
15428,197,137,103,0
15429,199,139,105,0
15430,193,140,102,0
15431,194,141,103,0
15432,191,141,102,0
15433,194,139,103,0
15434,196,141,105,0
15435,197,140,105,0
15436,198,141,106,0
15437,201,144,109,0
15438,201,144,109,0
15439,199,142,107,0
15440,199,142,107,0
15441,198,145,109,0
15442,198,145,109,0
15443,193,144,109,0
15444,193,144,109,0
15445,193,148,109,0
15446,191,146,107,0
15447,194,144,107,0
15448,192,142,105,0
15449,196,141,105,0
15450,195,140,104,0
15451,195,140,104,0
15452,194,139,103,0
15453,192,135,98,0
15454,191,134,97,0
15455,195,140,102,0
15456,197,142,104,0
15457,194,138,94,0
15458,191,131,95,0
15459,192,132,96,0
15460,192,135,98,0
15461,191,134,97,0
15462,191,135,104,0
15463,191,135,104,0
15464,192,134,106,0
15465,192,134,106,0
15466,195,132,104,0
15467,197,134,106,0
15468,199,133,106,0
15469,199,133,106,0
15470,197,134,104,0
15471,191,128,98,0
15472,192,135,100,0
15473,191,138,100,0
15474,191,141,104,0
15475,194,139,101,0
15476,196,141,103,0
15477,194,142,101,0
15478,194,142,101,0
15479,192,143,101,0
15480,191,142,100,0
15481,195,140,102,0
15482,197,142,104,0
15483,198,141,106,0
15484,201,144,109,0
15485,199,142,107,0
15486,201,144,109,0
15487,199,142,107,0
15488,201,144,109,0
15489,198,143,107,0
15490,198,143,107,0
15491,193,142,110,0
15492,193,142,110,0
15493,192,143,110,0
15494,192,143,110,0
15495,193,142,108,0
15496,191,140,106,0
15497,195,139,108,0
15498,193,137,106,0
15499,194,136,104,0
15500,192,134,102,0
15501,191,134,99,0
15502,191,136,100,0
15503,191,136,100,0
15504,191,135,102,0
15505,192,134,104,0
15506,191,133,103,0
15507,196,130,103,0
15508,195,129,102,0
15509,197,128,102,0
15510,195,126,100,0
15511,191,125,100,0
15512,192,138,107,0
15513,191,137,106,0
15514,193,138,102,0
15515,196,141,105,0
15516,194,142,101,0
15517,194,142,101,0
15518,195,143,102,0
15519,195,143,102,0
15520,197,140,103,0
15521,198,141,104,0
15522,200,140,104,0
15523,201,141,105,0
15524,199,142,107,0
15525,199,142,107,0
15526,198,141,106,0
15527,199,142,107,0
15528,196,143,107,0
15529,196,143,107,0
15530,195,146,111,0
15531,193,144,109,0
15532,192,144,106,0
15533,195,139,108,0
15534,194,138,107,0
15535,194,138,107,0
15536,193,137,106,0
15537,193,132,103,0
15538,192,131,102,0
15539,196,130,105,0
15540,193,127,102,0
15541,191,128,102,0
15542,192,135,100,0
15543,192,135,100,0
15544,191,138,102,0
15545,192,139,101,0
15546,194,141,103,0
15547,194,142,101,0
15548,195,143,102,0
15549,196,144,103,0
15550,195,143,102,0
15551,197,142,104,0
15552,198,143,105,0
15553,201,145,105,0
15554,201,145,105,0
15555,198,145,107,0
15556,198,145,107,0
15557,198,145,107,0
15558,198,145,107,0
15559,196,143,107,0
15560,196,143,107,0
15561,194,144,107,0
15562,194,144,107,0
15563,192,144,106,0
15564,192,144,106,0
15565,191,142,107,0
15566,191,137,106,0
15567,192,138,107,0
15568,192,138,105,0
15569,192,138,105,0
15570,193,132,103,0
15571,193,132,103,0
15572,194,133,104,0
15573,194,133,104,0
15574,191,138,102,0
15575,193,127,102,0
15576,194,133,102,0
15577,194,133,102,0
15578,192,134,102,0
15579,194,136,104,0
15580,191,133,101,0
15581,194,136,104,0
15582,191,138,102,0
15583,192,139,101,0
15584,194,141,103,0
15585,194,142,101,0
15586,195,143,102,0
15587,198,143,105,0
15588,198,143,105,0
15589,199,143,103,0
15590,199,143,103,0
15591,200,146,105,0
15592,200,146,105,0
15593,196,146,107,0
15594,197,147,108,0
15595,194,144,105,0
15596,193,143,104,0
15597,193,143,106,0
15598,193,143,106,0
15599,192,142,105,0
15600,193,143,106,0
15601,192,142,105,0
15602,192,142,105,0
15603,191,133,103,0
15604,193,132,103,0
15605,193,132,103,0
15606,194,131,105,0
15607,194,131,105,0
15608,195,132,106,0
15609,197,134,108,0
15610,195,139,106,0
15611,194,138,105,0
15612,191,138,100,0
15613,191,135,104,0
15614,196,136,102,0
15615,197,137,103,0
15616,198,138,104,0
15617,198,138,104,0
15618,195,138,103,0
15619,195,138,103,0
15620,192,139,103,0
15621,192,139,103,0
15622,193,141,100,0
15623,194,142,101,0
15624,197,141,101,0
15625,198,142,102,0
15626,198,141,104,0
15627,198,141,104,0
15628,199,142,105,0
15629,198,141,104,0
15630,201,145,105,0
15631,199,143,103,0
15632,197,148,106,0
15633,197,148,106,0
15634,193,148,109,0
15635,191,146,107,0
15636,193,143,106,0
15637,193,143,106,0
15638,192,139,103,0
15639,195,142,106,0
15640,192,142,103,0
15641,191,141,102,0
15642,192,131,100,0
15643,193,132,101,0
15644,192,131,102,0
15645,193,132,103,0
15646,195,132,104,0
15647,195,132,104,0
15648,198,135,107,0
15649,199,136,108,0
15650,197,140,105,0
15651,196,139,104,0
15652,193,138,102,0
15653,191,136,100,0
15654,191,135,104,0
15655,196,135,104,0
15656,198,137,106,0
15657,198,138,104,0
15658,199,139,105,0
15659,199,139,105,0
15660,198,138,104,0
15661,196,139,102,0
15662,196,139,102,0
15663,196,140,98,0
15664,197,141,99,0
15665,199,140,101,0
15666,200,141,102,0
15667,201,144,107,0
15668,199,142,105,0
15669,200,145,107,0
15670,198,143,105,0
15671,198,146,101,0
15672,198,146,101,0
15673,195,148,105,0
15674,195,148,105,0
15675,192,144,106,0
15676,192,144,106,0
15677,191,140,106,0
15678,192,141,107,0
15679,195,140,104,0
15680,196,141,105,0
15681,193,140,102,0
15682,193,140,102,0
15683,192,135,100,0
15684,193,132,101,0
15685,194,133,102,0
15686,194,133,104,0
15687,196,135,106,0
15688,199,138,107,0
15689,199,138,107,0
15690,198,141,106,0
15691,197,140,105,0
15692,195,139,106,0
15693,195,139,106,0
15694,192,138,107,0
15695,195,138,103,0
15696,197,140,105,0
15697,197,140,103,0
15698,197,140,103,0
15699,199,139,103,0
15700,199,139,103,0
15701,197,141,99,0
15702,197,141,99,0
15703,199,140,97,0
15704,199,140,97,0
15705,199,140,101,0
15706,200,141,102,0
15707,199,142,105,0
15708,198,141,104,0
15709,197,142,104,0
15710,197,142,104,0
15711,196,144,103,0
15712,196,144,103,0
15713,194,144,105,0
15714,194,144,105,0
15715,192,142,105,0
15716,192,142,105,0
15717,197,140,103,0
15718,198,141,104,0
15719,197,141,101,0
15720,196,140,100,0
15721,191,131,97,0
15722,193,133,99,0
15723,192,134,104,0
15724,194,136,106,0
15725,195,138,103,0
15726,196,139,104,0
15727,199,142,107,0
15728,198,141,106,0
15729,200,140,106,0
15730,200,140,106,0
15731,197,139,107,0
15732,196,138,106,0
15733,192,139,103,0
15734,192,139,103,0
15735,191,135,106,0
15736,194,138,109,0
15737,195,137,105,0
15738,197,139,107,0
15739,199,139,105,0
15740,199,139,105,0
15741,197,140,103,0
15742,198,141,104,0
15743,197,141,99,0
15744,197,141,99,0
15745,199,140,99,0
15746,200,141,100,0
15747,201,142,101,0
15748,203,144,103,0
15749,201,145,105,0
15750,199,143,103,0
15751,198,143,105,0
15752,197,142,104,0
15753,198,141,104,0
15754,198,141,104,0
15755,195,142,104,0
15756,195,142,104,0
15757,191,141,104,0
15758,191,141,104,0
15759,192,139,103,0
15760,194,141,105,0
15761,198,138,102,0
15762,199,139,103,0
15763,197,137,101,0
15764,198,138,102,0
15765,191,138,100,0
15766,191,131,97,0
15767,193,133,99,0
15768,192,134,104,0
15769,194,136,106,0
15770,196,138,108,0
15771,196,138,108,0
15772,198,140,110,0
15773,198,140,110,0
15774,198,140,110,0
15775,197,139,109,0
15776,196,138,108,0
15777,196,138,108,0
15778,195,139,106,0
15779,194,138,105,0
15780,191,137,106,0
15781,192,138,107,0
15782,194,140,109,0
15783,197,139,109,0
15784,197,139,109,0
15785,197,140,105,0
15786,197,140,105,0
15787,196,141,103,0
15788,198,143,105,0
15789,197,143,100,0
15790,198,144,101,0
15791,200,141,100,0
15792,200,141,100,0
15793,201,142,101,0
15794,203,144,103,0
15795,204,145,104,0
15796,201,142,101,0
15797,198,141,104,0
15798,198,141,104,0
15799,198,141,104,0
15800,199,142,105,0
15801,196,143,105,0
15802,196,143,105,0
15803,192,142,103,0
15804,192,142,103,0
15805,193,140,104,0
15806,193,140,104,0
15807,196,139,104,0
15808,196,139,104,0
15809,195,138,103,0
15810,196,139,104,0
15811,191,138,100,0
15812,193,137,108,0
15813,194,138,109,0
15814,193,139,110,0
15815,194,140,111,0
15816,194,143,109,0
15817,193,142,108,0
15818,196,142,109,0
15819,194,140,107,0
15820,193,139,108,0
15821,193,139,108,0
15822,192,138,105,0
15823,192,138,105,0
15824,191,137,104,0
15825,193,137,106,0
15826,195,139,108,0
15827,197,139,109,0
15828,198,140,110,0
15829,200,139,110,0
15830,200,139,110,0
15831,198,141,106,0
15832,197,140,105,0
15833,198,141,104,0
15834,199,142,105,0
15835,198,142,102,0
15836,199,143,103,0
15837,200,141,100,0
15838,203,144,103,0
15839,203,144,101,0
15840,204,145,102,0
15841,203,147,103,0
15842,202,146,102,0
15843,201,145,105,0
15844,199,143,103,0
15845,199,143,103,0
15846,199,143,103,0
