Pixel, Red, Green, Blue, Fire
2964,214,140,93,0
2965,225,151,106,0
2966,222,147,105,0
2967,204,129,89,0
2968,197,123,84,0
2969,199,125,90,0
2970,195,121,86,0
2971,193,120,88,0
2972,191,127,100,0
2973,191,127,102,0
2974,191,129,104,0
2975,193,131,106,0
2976,191,130,101,0
2977,192,131,102,0
2978,195,131,103,0
2979,196,133,102,0
2980,198,133,103,0
2981,200,135,103,0
2982,207,141,109,0
2983,210,144,110,0
2984,215,146,113,0
2985,218,149,116,0
2986,220,149,117,0
2987,221,150,118,0
2988,223,153,119,0
2989,224,154,118,0
2990,229,160,121,0
2991,231,162,123,0
2992,233,164,125,0
2993,234,165,124,0
2994,236,167,126,0
2995,237,168,127,0
2996,239,170,129,0
2997,240,171,129,0
2998,245,174,132,0
2999,246,175,133,0
3000,248,175,134,0
3001,250,177,136,0
3002,253,180,139,0
3003,247,176,134,0
3004,244,173,129,0
3005,241,168,125,0
3006,239,166,121,0
3007,238,164,119,0
3008,233,159,114,0
3009,227,153,108,0
3010,221,147,102,0
3011,224,149,107,0
3012,216,141,99,0
3013,204,131,90,0
3014,196,122,83,0
3015,195,121,86,0
3016,195,122,87,0
3017,196,123,91,0
3018,195,124,94,0
3019,191,127,102,0
3020,192,131,102,0
3021,195,131,103,0
3022,196,132,104,0
3023,198,133,103,0
3024,199,134,104,0
3025,205,138,109,0
3026,207,141,109,0
3027,212,143,112,0
3028,215,146,113,0
3029,218,147,115,0
3030,219,148,116,0
3031,221,151,117,0
3032,222,152,118,0
3033,223,153,117,0
3034,226,157,118,0
3035,229,160,121,0
3036,232,163,124,0
3037,233,164,125,0
3038,233,164,123,0
3039,234,165,124,0
3040,235,166,125,0
3041,239,167,127,0
3042,241,170,128,0
3043,243,172,130,0
3044,246,175,133,0
3045,249,176,135,0
3046,253,180,139,0
3047,245,174,132,0
3048,242,171,127,0
3049,239,166,123,0
3050,237,164,121,0
3051,236,162,117,0
3052,231,157,112,0
3053,225,151,106,0
3054,220,146,101,0
3055,223,148,106,0
3056,216,141,99,0
3057,205,131,92,0
3058,198,124,87,0
3059,195,122,87,0
3060,196,123,90,0
3061,196,123,91,0
3062,194,123,93,0
3063,205,152,138,0
3064,209,158,139,0
3065,191,131,103,0
3066,192,131,102,0
3067,193,132,103,0
3068,196,132,104,0
3069,197,134,103,0
3070,199,134,104,0
3071,202,137,105,0
3072,206,140,108,0
3073,209,143,111,0
3074,213,144,111,0
3075,215,146,113,0
3076,217,148,115,0
3077,218,150,115,0
3078,219,151,114,0
3079,222,154,117,0
3080,227,157,121,0
3081,230,160,124,0
3082,231,161,125,0
3083,231,162,123,0
3084,230,161,122,0
3085,231,162,123,0
3086,230,161,122,0
3087,233,164,123,0
3088,237,168,127,0
3089,239,170,129,0
3090,243,171,131,0
3091,247,175,135,0
3092,246,172,137,0
3093,241,169,129,0
3094,239,168,126,0
3095,237,164,121,0
3096,234,161,118,0
3097,233,159,114,0
3098,229,155,110,0
3099,223,149,104,0
3100,219,145,100,0
3101,221,146,104,0
3102,215,140,98,0
3103,206,132,93,0
3104,200,126,89,0
3105,197,124,89,0
3106,197,124,91,0
3107,194,123,91,0
3108,193,124,93,0
3109,191,124,95,0
3110,204,153,132,0
3111,191,130,102,0
3112,192,131,102,0
3113,195,131,103,0
3114,196,132,104,0
3115,197,132,102,0
3116,199,134,104,0
3117,203,137,105,0
3118,205,139,107,0
3119,209,140,109,0
3120,212,143,110,0
3121,214,145,112,0
3122,216,147,114,0
3123,218,150,115,0
3124,221,153,116,0
3125,225,157,120,0
3126,228,158,122,0
3127,229,159,123,0
3128,229,159,123,0
3129,229,159,123,0
3130,229,160,121,0
3131,227,158,119,0
3132,231,162,123,0
3133,235,166,127,0
3134,236,169,127,0
3135,236,169,127,0
3136,239,172,130,0
3137,245,178,136,0
3138,242,166,132,0
3139,239,165,126,0
3140,236,165,123,0
3141,234,161,118,0
3142,232,159,116,0
3143,230,156,111,0
3144,227,153,108,0
3145,222,148,103,0
3146,219,145,100,0
3147,218,143,101,0
3148,214,139,97,0
3149,207,133,94,0
3150,202,128,91,0
3151,198,125,90,0
3152,197,124,91,0
3153,194,123,91,0
3154,192,123,92,0
3155,191,124,95,0
3156,210,158,137,0
3157,198,143,123,0
3158,192,131,102,0
3159,193,132,103,0
3160,196,133,102,0
3161,198,135,104,0
3162,202,137,107,0
3163,204,139,107,0
3164,207,141,109,0
3165,209,143,111,0
3166,212,146,114,0
3167,214,148,114,0
3168,216,150,115,0
3169,218,152,117,0
3170,220,154,119,0
3171,224,156,121,0
3172,224,156,121,0
3173,225,157,120,0
3174,226,158,121,0
3175,228,160,123,0
3176,227,159,122,0
3177,230,162,123,0
3178,234,166,127,0
3179,232,167,127,0
3180,232,167,127,0
3181,234,169,129,0
3182,240,175,135,0
3183,233,175,135,0
3184,243,166,138,0
3185,242,164,128,0
3186,238,163,124,0
3187,235,162,121,0
3188,233,160,117,0
3189,230,157,114,0
3190,228,154,109,0
3191,225,151,106,0
3192,222,148,103,0
3193,220,146,101,0
3194,216,141,99,0
3195,213,138,96,0
3196,207,133,94,0
3197,203,129,92,0
3198,199,126,91,0
3199,197,124,91,0
3200,194,123,91,0
3201,193,124,93,0
3202,191,127,102,0
3203,197,151,127,0
3204,191,130,101,0
3205,192,131,102,0
3206,197,133,105,0
3207,198,135,104,0
3208,201,136,106,0
3209,202,137,107,0
3210,205,139,107,0
3211,207,141,109,0
3212,210,144,112,0
3213,212,146,114,0
3214,212,146,112,0
3215,214,148,113,0
3216,215,149,114,0
3217,216,150,115,0
3218,219,151,116,0
3219,220,152,117,0
3220,221,153,116,0
3221,223,155,118,0
3222,225,157,120,0
3223,226,161,123,0
3224,229,164,124,0
3225,228,165,124,0
3226,229,166,125,0
3227,231,168,127,0
3228,236,173,132,0
3229,238,179,137,0
3230,231,178,136,0
3231,242,162,135,0
3232,240,160,125,0
3233,235,160,121,0
3234,233,160,119,0
3235,230,157,114,0
3236,228,155,112,0
3237,226,152,107,0
3238,223,149,104,0
3239,221,147,102,0
3240,220,146,101,0
3241,214,139,97,0
3242,211,136,94,0
3243,206,132,93,0
3244,202,128,91,0
3245,198,125,90,0
3246,197,124,91,0
3247,194,123,91,0
3248,193,124,93,0
3249,191,127,102,0
3250,191,129,106,0
3251,191,145,121,0
3252,191,130,101,0
3253,193,129,101,0
3254,194,130,102,0
3255,196,131,101,0
3256,197,132,102,0
3257,199,133,101,0
3258,201,135,103,0
3259,204,138,106,0
3260,206,140,108,0
3261,198,134,99,0
3262,200,136,101,0
3263,202,138,103,0
3264,204,140,105,0
3265,205,139,104,0
3266,205,139,104,0
3267,208,140,105,0
3268,209,141,106,0
3269,217,152,114,0
3270,219,154,116,0
3271,222,157,119,0
3272,224,160,122,0
3273,227,164,123,0
3274,230,168,127,0
3275,235,173,132,0
3276,235,178,135,0
3277,237,160,130,0
3278,235,157,121,0
3279,231,156,117,0
3280,230,157,116,0
3281,228,155,112,0
3282,225,152,109,0
3283,223,149,104,0
3284,221,147,102,0
3285,219,145,100,0
3286,219,145,100,0
3287,213,138,96,0
3288,211,136,94,0
3289,206,132,93,0
3290,201,127,90,0
3291,197,124,89,0
3292,196,123,90,0
3293,194,123,91,0
3294,194,125,94,0
3295,191,126,98,0
3296,191,127,102,0
3297,191,129,106,0
3298,191,131,107,0
3299,196,150,126,0
3300,191,127,102,0
3301,192,128,103,0
3302,193,129,102,0
3303,191,126,98,0
3304,192,127,99,0
3305,193,126,97,0
3306,195,128,99,0
3307,198,131,102,0
3308,199,134,104,0
3309,200,141,109,0
3310,200,144,111,0
3311,204,148,115,0
3312,208,149,115,0
3313,209,151,114,0
3314,209,149,113,0
3315,210,148,111,0
3316,210,148,111,0
3317,210,148,109,0
3318,211,149,110,0
3319,214,152,113,0
3320,219,157,118,0
3321,222,163,123,0
3322,227,168,128,0
3323,233,174,134,0
3324,235,177,139,0
3325,234,158,126,0
3326,232,154,116,0
3327,229,154,114,0
3328,228,155,114,0
3329,226,153,112,0
3330,223,150,109,0
3331,221,146,104,0
3332,219,144,102,0
3333,218,143,101,0
3334,217,144,101,0
3335,212,137,97,0
3336,209,135,96,0
3337,205,131,94,0
3338,199,126,91,0
3339,196,123,90,0
3340,195,122,90,0
3341,194,123,91,0
3342,194,125,94,0
3343,191,126,98,0
3344,191,127,100,0
3345,191,131,107,0
3346,191,145,122,0
3347,192,124,103,0
3348,199,131,110,0
3349,201,135,111,0
3350,205,139,115,0
3351,210,144,120,0
3352,216,148,125,0
3353,220,152,129,0
3354,222,154,131,0
3355,219,157,132,0
3356,227,179,139,0
3357,228,179,138,0
3358,219,166,124,0
3359,196,143,101,0
3360,196,141,102,0
3361,218,163,124,0
3362,209,153,116,0
3363,217,161,126,0
3364,216,160,125,0
3365,214,158,125,0
3366,209,155,121,0
3367,225,172,138,0
3368,223,152,124,0
3369,226,152,115,0
3370,222,147,105,0
3371,223,150,109,0
3372,223,149,110,0
3373,222,148,109,0
3374,221,147,108,0
3375,219,145,106,0
3376,216,142,103,0
3377,212,138,101,0
3378,208,136,98,0
3379,206,132,97,0
3380,202,129,94,0
3381,197,124,91,0
3382,195,122,89,0
3383,195,122,90,0
3384,195,124,94,0
3385,196,125,95,0
3386,195,126,95,0
3387,192,128,100,0
3388,206,155,136,0
3389,193,136,117,0
3390,197,134,116,0
3391,204,141,123,0
3392,212,149,131,0
3393,217,156,137,0
3394,199,154,115,0
3395,196,148,110,0
3396,195,142,108,0
3397,214,161,129,0
3398,211,156,125,0
3399,200,143,113,0
3400,194,137,108,0
3401,208,153,122,0
3402,212,159,125,0
3403,216,150,136,0
3404,215,147,124,0
3405,216,145,113,0
3406,224,151,110,0
3407,222,149,106,0
3408,220,146,107,0
3409,220,146,109,0
3410,219,145,108,0
3411,218,144,107,0
3412,217,143,106,0
3413,214,140,105,0
3414,209,136,101,0
3415,206,133,100,0
3416,204,131,98,0
3417,201,128,96,0
3418,196,123,91,0
3419,192,121,91,0
3420,192,121,91,0
3421,194,123,93,0
3422,195,124,94,0
3423,192,125,96,0
3424,202,164,128,0
3425,197,147,114,0
3426,202,149,117,0
3427,201,144,114,0
3428,199,140,110,0
3429,199,140,106,0
3430,218,158,124,0
3431,227,164,129,0
3432,218,152,136,0
3433,212,146,124,0
3434,214,148,116,0
3435,214,144,108,0
3436,217,146,104,0
3437,215,142,101,0
3438,216,142,105,0
3439,215,141,106,0
3440,215,141,106,0
3441,215,141,106,0
3442,213,139,104,0
3443,211,136,104,0
3444,206,133,100,0
3445,203,130,98,0
3446,200,129,97,0
3447,197,126,96,0
3448,193,122,92,0
3449,191,122,93,0
3450,192,123,94,0
3451,197,154,122,0
3452,202,147,116,0
3453,192,135,105,0
3454,191,134,104,0
3455,194,135,103,0
3456,194,131,98,0
3457,194,130,95,0
3458,200,131,98,0
3459,208,135,102,0
3460,214,139,107,0
3461,217,142,111,0
3462,218,143,112,0
3463,219,144,113,0
3464,220,147,115,0
3465,218,147,115,0
3466,218,147,115,0
3467,217,148,115,0
3468,217,148,115,0
3469,208,137,107,0
3470,207,136,108,0
3471,208,136,111,0
3472,207,136,114,0
3473,206,138,117,0
3474,205,138,119,0
3475,206,139,122,0
3476,207,140,123,0
3477,205,138,119,0
3478,211,145,123,0
3479,206,139,113,0
3480,207,140,111,0
3481,213,145,110,0
3482,214,145,106,0
3483,217,145,105,0
3484,214,142,102,0
3485,212,138,101,0
3486,212,138,103,0
3487,211,137,102,0
3488,211,137,102,0
3489,210,135,103,0
3490,206,133,100,0
3491,203,130,98,0
3492,198,127,95,0
3493,197,126,96,0
3494,194,123,93,0
3495,191,120,92,0
3496,192,138,104,0
3497,194,134,98,0
3498,191,129,92,0
3499,195,131,95,0
3500,195,131,95,0
3501,198,132,97,0
3502,200,134,99,0
3503,201,135,100,0
3504,201,137,101,0
3505,201,137,99,0
3506,201,137,99,0
3507,201,136,98,0
3508,205,135,101,0
3509,204,134,100,0
3510,202,131,99,0
3511,201,130,98,0
3512,199,130,99,0
3513,200,131,100,0
3514,201,132,101,0
3515,199,133,101,0
3516,203,134,103,0
3517,206,137,106,0
3518,204,135,102,0
3519,206,136,102,0
3520,210,140,104,0
3521,214,141,106,0
3522,217,145,107,0
3523,216,144,106,0
3524,210,136,101,0
3525,209,134,102,0
3526,207,134,101,0
3527,207,134,101,0
3528,206,133,100,0
3529,203,130,97,0
3530,199,126,94,0
3531,194,123,91,0
3532,192,121,91,0
3533,192,136,101,0
3534,191,132,98,0
3535,196,136,100,0
3536,198,138,102,0
3537,202,139,104,0
3538,204,141,106,0
3539,207,143,108,0
3540,208,144,108,0
3541,208,144,108,0
3542,207,143,107,0
3543,207,142,104,0
3544,209,139,105,0
3545,211,138,105,0
3546,208,138,104,0
3547,208,138,104,0
3548,208,138,104,0
3549,208,138,104,0
3550,208,138,104,0
3551,208,138,104,0
3552,207,137,103,0
3553,208,138,104,0
3554,210,137,104,0
3555,211,138,105,0
3556,211,138,105,0
3557,211,138,105,0
3558,210,137,104,0
3559,209,136,103,0
3560,207,132,100,0
3561,206,131,99,0
3562,205,130,98,0
3563,204,131,98,0
3564,202,129,96,0
3565,199,126,94,0
3566,193,122,90,0
3567,191,132,102,0
3568,197,136,107,0
3569,202,138,110,0
3570,202,138,110,0
3571,205,140,112,0
3572,208,143,113,0
3573,211,144,115,0
3574,212,145,116,0
3575,212,146,114,0
3576,211,145,113,0
3577,212,143,112,0
3578,214,143,111,0
3579,213,142,110,0
3580,214,141,109,0
3581,213,140,108,0
3582,212,139,107,0
3583,210,137,105,0
3584,210,137,105,0
3585,209,136,104,0
3586,210,137,105,0
3587,208,135,103,0
3588,209,134,105,0
3589,207,133,104,0
3590,204,130,103,0
3591,204,130,103,0
3592,203,129,102,0
3593,204,130,103,0
3594,205,130,99,0
3595,204,129,98,0
3596,203,128,97,0
3597,201,126,95,0
3598,198,125,93,0
3599,195,121,92,0
3600,192,130,105,0
3601,191,127,102,0
3602,196,130,106,0
3603,198,132,108,0
3604,202,135,109,0
3605,204,137,111,0
3606,205,138,112,0
3607,205,138,112,0
3608,206,136,110,0
3609,205,135,109,0
3610,206,135,107,0
3611,205,134,104,0
3612,205,131,102,0
3613,204,130,101,0
3614,203,129,100,0
3615,203,129,100,0
3616,205,130,99,0
3617,205,130,99,0
3618,203,128,99,0
3619,201,126,97,0
3620,204,129,100,0
3621,204,128,102,0
3622,200,126,99,0
3623,200,126,99,0
3624,199,125,100,0
3625,200,126,99,0
3626,203,128,99,0
3627,203,126,98,0
3628,201,126,97,0
3629,199,124,95,0
3630,196,122,93,0
3631,192,118,89,0
3632,191,126,108,0
3633,196,129,110,0
3634,197,130,111,0
3635,198,132,110,0
3636,200,134,112,0
3637,201,135,113,0
3638,202,136,114,0
3639,203,135,114,0
3640,204,136,113,0
3641,201,132,103,0
3642,202,131,101,0
3643,202,131,101,0
3644,202,131,101,0
3645,203,129,100,0
3646,203,129,100,0
3647,204,129,100,0
3648,203,128,99,0
3649,203,128,99,0
3650,203,128,99,0
3651,202,128,99,0
3652,201,127,98,0
3653,201,127,98,0
3654,200,126,97,0
3655,197,126,94,0
3656,199,125,96,0
3657,200,125,96,0
3658,200,124,98,0
3659,199,123,97,0
3660,197,121,95,0
3661,193,119,92,0
3662,191,126,106,0
3663,193,128,108,0
3664,195,128,109,0
3665,196,129,110,0
3666,197,130,111,0
3667,197,131,107,0
3668,200,133,106,0
3669,201,132,101,0
3670,200,131,100,0
3671,198,129,98,0
3672,198,127,97,0
3673,196,125,95,0
3674,197,123,94,0
3675,197,123,94,0
3676,201,127,100,0
3677,200,126,97,0
3678,199,125,96,0
3679,198,124,95,0
3680,199,125,96,0
3681,198,124,95,0
3682,195,124,92,0
3683,195,124,92,0
3684,198,124,95,0
3685,198,124,97,0
3686,199,123,99,0
3687,196,122,97,0
3688,194,120,95,0
3689,191,126,104,0
3690,191,127,102,0
3691,191,127,99,0
3692,191,128,97,0
3693,191,128,97,0
3694,191,126,96,0
3695,192,125,96,0
3696,192,125,96,0
3697,194,125,96,0
3698,193,124,95,0
3699,195,123,98,0
3700,194,123,95,0
3701,193,122,94,0
3702,194,123,95,0
3703,196,125,97,0
3704,197,126,98,0
3705,195,124,96,0
3706,194,123,95,0
3707,198,127,97,0
3708,198,127,97,0
3709,199,125,98,0
3710,196,125,97,0
3711,193,122,94,0
3712,191,119,94,0
3713,192,123,94,0
3714,195,123,98,0
3715,196,125,97,0
3716,194,122,97,0
3717,191,120,92,0
3718,196,122,95,0
3719,196,122,93,0
3720,196,122,95,0
3721,195,121,94,0
3722,193,119,92,0
3723,247,168,138,0
3724,249,173,139,0
3725,251,171,138,0
3726,241,157,129,0
3727,220,140,115,0
3728,191,122,93,0
3729,192,112,87,0
3730,193,113,88,0
3731,217,151,137,0
3732,226,150,134,0
3733,228,147,128,0
3734,232,150,129,0
3735,235,153,131,0
3736,238,156,132,0
3737,242,162,135,0
3738,246,167,137,0
3739,244,165,134,0
3740,246,165,136,0
3741,242,158,130,0
3742,244,158,131,0
3743,226,142,116,0
3744,206,126,101,0
3745,191,122,89,0
3746,192,124,89,0
3747,193,123,89,0
3748,196,123,91,0
3749,199,125,98,0
3750,201,125,101,0
3751,203,127,103,0
3752,204,128,104,0
3753,202,128,103,0
3754,199,125,100,0
3755,195,121,96,0
3756,193,119,94,0
3757,191,119,95,0
3758,203,136,120,0
3759,215,139,123,0
3760,220,142,122,0
3761,228,147,126,0
3762,230,150,127,0
3763,224,144,119,0
3764,223,143,116,0
3765,231,151,124,0
3766,238,159,129,0
3767,238,157,130,0
3768,236,152,126,0
3769,235,151,125,0
3770,215,134,107,0
3771,192,118,91,0
3772,192,124,89,0
3773,197,129,92,0
3774,204,135,96,0
3775,212,143,102,0
3776,224,152,112,0
3777,228,160,123,0
3778,231,166,138,0
3779,217,157,133,0
3780,206,146,122,0
3781,196,136,112,0
3782,199,133,121,0
3783,199,130,115,0
3784,217,141,125,0
3785,219,142,122,0
3786,226,148,128,0
3787,230,152,130,0
3788,227,149,126,0
3789,227,150,124,0
3790,232,155,129,0
3791,235,158,130,0
3792,228,148,121,0
3793,228,148,121,0
3794,228,148,123,0
3795,209,133,107,0
3796,199,138,107,0
3797,203,144,110,0
3798,209,153,116,0
3799,218,162,125,0
3800,231,176,137,0
3801,198,143,123,0
3802,195,138,119,0
3803,205,141,131,0
3804,203,136,127,0
3805,205,135,123,0
3806,212,136,120,0
3807,215,138,118,0
3808,218,141,121,0
3809,221,145,122,0
3810,224,148,124,0
3811,225,149,123,0
3812,225,149,123,0
3813,225,149,123,0
3814,219,143,117,0
3815,208,134,107,0
3816,203,131,106,0
3817,193,125,102,0
3818,205,139,115,0
3819,225,163,138,0
3820,192,141,124,0
3821,207,149,137,0
3822,202,142,131,0
3823,201,137,127,0
3824,199,132,123,0
3825,199,131,122,0
3826,201,131,119,0
3827,210,137,122,0
3828,211,136,117,0
3829,210,137,118,0
3830,211,139,117,0
3831,210,138,114,0
3832,208,136,111,0
3833,210,136,111,0
3834,213,139,114,0
3835,197,125,100,0
3836,191,121,95,0
3837,197,137,113,0
3838,206,148,124,0
3839,219,163,138,0
3840,191,142,127,0
3841,203,149,137,0
3842,197,139,127,0
3843,193,133,122,0
3844,195,131,119,0
3845,197,131,119,0
3846,199,131,120,0
3847,200,132,119,0
3848,201,129,114,0
3849,200,129,109,0
3850,198,130,109,0
3851,199,131,108,0
3852,198,130,107,0
3853,196,129,103,0
3854,199,129,104,0
3855,202,132,107,0
3856,193,135,115,0
3857,209,153,130,0
3858,203,147,134,0
3859,198,140,128,0
3860,198,136,123,0
3861,198,134,122,0
3862,200,134,122,0
3863,200,132,121,0
3864,200,132,119,0
3865,196,129,112,0
3866,196,129,110,0
3867,193,128,108,0
3868,191,126,104,0
3869,191,126,104,0
3870,191,127,102,0
3871,194,139,119,0
3872,209,157,136,0
3873,198,148,137,0
3874,198,146,133,0
3875,199,143,130,0
3876,197,139,127,0
3877,197,135,122,0
3878,195,131,119,0
3879,196,130,116,0
3880,195,127,114,0
3881,194,126,113,0
3882,191,138,120,0
3883,194,146,134,0
3884,191,139,125,0
3885,194,138,125,0
3886,193,135,121,0
3887,191,129,116,0
3888,201,152,137,0
3889,191,142,137,0
3890,192,143,136,0
3891,208,160,138,0
3892,200,157,138,0
3893,199,156,137,0
