RedMean,GreenMean,BlueMean,RedVariance,GreenVariance,BlueVariance,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Fire
223.287,192.711,95.4647,22.4254,34.5165,27.0185,3.03369,4.91374,10.2058,3.60674,20.7782,1.95007,6.8633,0
224.809,195.48,107.971,20.6329,26.7317,20.4282,0,0,0,0,0,0,0,0
213.9,155.52,112.276,15.0333,38.6844,16.5019,0.582997,0.310559,0.00127437,0.00103909,1.19521e-006,0.000567296,3.46471e-008,0
217.256,183.366,82.945,21.1886,33.891,25.0665,0.242483,0.0309298,0.000534086,0.000181798,5.64765e-008,3.07436e-005,4.41344e-009,0
230.376,214.262,107.924,20.7062,26.8741,22.7763,1.17464,0.45592,0.188248,0.109408,0.0133074,0.0692697,-0.0083334,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
228.338,209.127,107.853,19.5346,24.0506,15.7933,1.94428,3.35202,2.28624,1.82235,3.71697,3.09561,-0.142812,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
215.483,182.63,83.3643,19.6688,28.3915,19.3053,0,0,0,0,0,0,0,0
214.442,180.222,79.7054,20.5677,30.7171,20.942,0.903826,0.207829,0.435515,0.046103,-0.00429641,-0.0139946,0.00492113,0
218.999,187.148,81.0271,21.7877,34.8873,25.1402,0,0,0,0,0,0,0,0
220.064,190.617,83.1493,23.3356,37.081,28.2919,0,0,0,0,0,0,0,0
225.666,201.198,90.0147,23.9035,36.4536,28.0188,0.22905,0.0257359,0.00015293,9.56761e-006,-3.65952e-010,-1.53451e-006,4.16555e-012,0
230.181,209.824,93.9194,22.4004,32.618,25.9524,0.42664,0.146361,0.0066875,0.00100993,1.51899e-007,-0.000135998,-2.62023e-006,0
199.26,122.593,117.147,7.81701,17.7554,16.6772,0.232903,0.0267959,5.62034e-005,4.20396e-005,2.04156e-009,6.56645e-006,8.84061e-011,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
254.413,111.6,109.747,1.00956,8.92901,8.87196,0.166667,0,0,0,0,0,0,0
225.902,150.446,118.206,23.5256,31.4357,15.4835,0.222222,0.0123457,0.00548698,0.000219479,-2.40855e-007,-2.43866e-005,-6.06783e-013,0
237.048,139.555,97.2456,21.6503,25.5109,22.7911,0.175008,0.000904218,0.000135772,2.37838e-005,1.15006e-009,-6.21817e-007,-7.0993e-010,0
234.929,197.106,76.9647,17.8357,22.3544,32.341,4.72,0.366231,24.5129,30.7142,-839.38,18.3883,75.4381,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
196,145.333,128.333,4.32049,17.2498,7.58654,0,0,0,0,0,0,0,0
208.201,118.375,104.498,12.5203,12.9032,18.6212,0,0,0,0,0,0,0,0
197.867,126.287,123.488,4.73525,11.3483,11.1568,0.166667,1.29247e-024,4.09706e-019,4.52393e-019,1.94529e-037,-5.06002e-031,9.5743e-039,0
208.147,169.4,119.239,13.6827,13.5962,12.5083,8.41711,61.8472,126.163,85.0184,8800.29,665.212,-291.826,0
206.605,131.277,49.6027,10.4271,18.4677,39.277,0,0,0,0,0,0,0,0
208.352,132.535,49.8615,10.8431,19.187,39.0901,1.46408,2.11233,0.0522269,0.0496347,0.00252711,0.0720251,-1.3021e-006,0
192.374,132.339,109.868,1.60197,26.5271,13.932,0.179424,0.00240161,0.000867873,1.29501e-005,-3.36525e-010,-4.33584e-007,1.33101e-009,0
211.653,151.252,129.588,12.088,21.5213,8.01723,2.0153,2.17285,2.85094,0.508245,0.0808365,-0.243787,-0.606427,0
223.546,117.694,80.4022,16.7464,12.591,18.4119,0,0,0,0,0,0,0,0
208.804,121.199,100.497,11.8506,18.8142,17.0368,0.209475,0.0142084,0.000948717,0.000123061,4.20481e-008,1.45517e-005,6.43016e-011,0
195.584,126.574,120.239,4.7227,14.7104,11.8475,2.83333,7.11111,1.31144e-015,4.47148e-016,2.09579e-031,1.18129e-015,2.70784e-031,0
192.917,176.667,131.5,1.38193,9.24963,3.86221,1.48444,0.0549175,2.94275,0.400183,0.426835,0.0601315,0.0800378,0
203.656,124.507,103.799,7.12615,16.1306,12.7897,0.222222,0.0123457,0.00548696,0.00021948,-2.40857e-007,-2.43867e-005,-3.81559e-013,0
195,114.8,98.5333,2.80476,14.0769,17.9699,0,0,0,0,0,0,0,0
218.741,164.571,122.119,14.8737,10.6724,10.6723,2.70936,2.36029,2.62123,0.0643449,-0.011094,-0.0981165,-0.023984,0
191.962,142.519,131.607,1.13737,5.24779,5.51187,0.166135,0.000382696,0.000143699,7.30789e-007,7.48885e-012,-1.42961e-008,1.06457e-017,0
196.124,153.483,95.0479,4.15688,7.74535,13.6882,0.255144,0.0231841,0.00572058,0.00064898,-4.51149e-007,-2.59573e-005,-1.16623e-006,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
193.283,139.283,136.924,1.95741,3.00636,1.92105,1.47222,1.85262,0.0309499,0.00469479,-5.65918e-005,-0.00639013,1.52784e-011,0
193.288,157.949,97.8846,2.11605,17.7247,13.016,0.222222,0.0123457,0.00548697,0.00021948,-2.40857e-007,-2.43867e-005,-2.02229e-012,0
197.849,138.48,89.0173,5.30225,16.5539,13.3419,0,0,0,0,0,0,0,0
215.391,159.65,119.503,14.6979,22.9906,16.2602,0.222222,0.0123457,0.00548697,0.000219479,-2.40855e-007,-2.43866e-005,-2.80491e-013,0
193.123,151.302,131.922,2.125,9.34173,5.22701,0,0,0,0,0,0,0,0
195.458,134.099,85.7872,3.63866,8.41922,14.3111,2.36214,5.16712,5.75988,5.13621,27.9347,11.6455,-0.312071,0
191.512,144.99,136.465,0.748397,7.13588,2.41378,0.174947,0.000639383,5.87736e-006,1.34782e-005,-1.04138e-010,6.4882e-008,-5.95473e-011,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
194.045,165.827,112.345,3.79566,7.35571,12.8314,0.283101,0.0297619,0.00922135,0.00153493,5.48941e-006,0.000262149,1.79261e-006,0
193.519,138.934,134.258,2.52909,6.11186,4.52211,0,0,0,0,0,0,0,0
197.022,125.64,116.683,4.79285,9.75169,13.0338,0.192948,0.00777976,0.00103601,4.59689e-005,5.28569e-009,3.57135e-007,8.52632e-009,0
192.375,142,137.875,1.21835,3,1.26861,0.166667,0,0,0,0,0,0,0
194.766,124.391,110.906,3.98065,12.0215,11.8719,0,0,0,0,0,0,0,0
207.438,124.8,121.738,12.8529,11.4874,10.977,0.17266,0.00124958,0.000454742,3.69568e-006,7.57631e-011,8.19184e-008,-1.312e-010,0
198.711,129.117,89.186,7.1525,25.5798,22.5885,0.972444,0.836457,0.0563438,0.008281,-2.48125e-005,-0.00456135,-0.000177145,0
192.875,132.875,124.625,1.61536,9.27951,22.7373,0.287037,0.0514618,1.55525e-020,1.44192e-020,2.15925e-040,-3.20675e-021,1.61149e-042,0
198.947,137.35,110.824,5.66537,21.6904,11.993,0.403292,0.0597639,0.033449,0.00683694,0.000101967,0.00166272,1.71005e-005,0
199.402,152.115,97.2039,6.87492,30.2544,18.4344,0.180556,0.00482253,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
195.088,144.211,97.6293,3.78648,16.4658,19.5363,0,0,0,0,0,0,0,0
200.75,124.716,108.242,6.52732,14.8773,16.2804,0.164008,7.0672e-006,0.000265647,2.84224e-006,-7.80988e-011,-7.55588e-009,1.51679e-016,0
209.078,123.796,115.824,9.48156,14.0685,11.4705,0,0,0,0,0,0,0,0
206.385,151.116,112.268,12.198,17.0898,16.6551,0.166135,0.000382696,0.000143699,7.30788e-007,7.48883e-012,-1.42961e-008,1.1169e-017,0
205.912,169.091,78.171,8.51126,9.66506,22.6155,1.08464,1.00467,0.591529,0.50185,0.273336,0.492624,-0.00724566,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
210.994,118.091,108.522,11.1764,11.9803,18.063,0.19,0.00685556,5.45726e-019,1.76841e-018,1.65055e-036,-6.34864e-020,5.41937e-037,0
204.685,122.572,101.897,7.31455,12.5547,20.4928,0.555556,0.197531,0.00857339,0.00165981,-6.26128e-006,-0.000737693,-1.24438e-011,0
243.235,145.451,98.4752,15.3235,20.2738,20.0867,3.42533,11.1094,1.85132,1.33522,2.09844,4.24851,0.0592589,0
196.196,131.765,128.039,6.69802,12.7026,10.812,0.180556,0.00482253,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
196.616,123.242,120.04,4.7656,12.0577,11.3574,0.166135,0.000382696,0.000143699,7.30788e-007,7.48883e-012,-1.42961e-008,-2.19713e-018,0
209.543,153.034,120.102,13.9391,23.5934,12.692,0,0,0,0,0,0,0,0
193,107.167,53.125,2.5,4.21966,5.6812,0,0,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
193,153,132.333,2.16025,3.55903,0.471405,0,0,0,0,0,0,0,0
194.732,154.756,126.146,3.68599,12.2291,9.28429,0.184576,0.00381892,0.000629028,9.0211e-006,1.17762e-010,-4.57616e-007,-6.69273e-010,0
192.175,122.495,114.215,1.34985,4.69614,2.96563,1.85547,1.65858,2.48815,0.622514,0.774595,0.763191,0.0155108,0
191.779,131.62,127.55,1.30652,10.489,12.9913,0.166135,0.000382696,0.000143699,7.30789e-007,7.48885e-012,-1.42961e-008,-3.35083e-018,0
197.436,139.596,104.487,4.89247,14.7927,20.3988,0,0,0,0,0,0,0,0
199.612,193.917,73.7263,6.29261,11.1375,38.0958,0,0,0,0,0,0,0,0
-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,-1.#IND,0,0,0,0,0,0,0,0
207.863,125.292,114.821,12.3635,14.3701,15.1151,1.69029,0.833338,0.842275,0.239588,0.106453,0.199296,-0.0158562,0
206.407,124.223,111.375,13.5398,15.0477,14.5771,0.471481,0.108994,0.109739,0.14597,0.0184727,0.0481314,-0.000266854,0
203.377,126.065,113.195,12.9351,17.6101,14.9753,1.21596,0.335553,0.280778,0.244833,0.0486892,0.140272,-0.0418337,0
224.053,118.779,78.5398,15.965,17.8697,25.2471,0.316318,0.0727862,1.53103e-005,1.4329e-006,-5.97694e-012,-2.85732e-007,3.05286e-012,0
235.228,119.703,74.3567,15.8367,18.7025,22.7455,1.28547,0.613861,0.80857,0.541941,0.358732,0.424071,0.00317331,0
231.007,127.015,100.38,15.5311,12.6597,17.3657,0,0,0,0,0,0,0,0
209.447,121.933,101.866,12.3374,15.1753,18.4063,0.169722,0.000995262,0.000203174,1.638e-006,2.2866e-011,4.5755e-008,1.92369e-011,0
223.239,124.427,101.49,14.1139,14.5788,18.6426,0.409998,0.0766888,0.132502,0.101947,0.0118487,0.0282318,7.43548e-007,0
231.846,133.079,108.367,15.6083,13.4815,17.6823,0,0,0,0,0,0,0,0
208.831,118.354,99.0772,13.1358,13.2094,16.8764,1.44444,0.588156,1.14044,0.203498,0.0920932,0.0741436,-0.0336091,0
224.602,155.355,105.09,21.8454,28.3985,23.1501,85.3416,7274.09,307996,307970,9.48493e+010,2.62662e+007,-264442,1
224.12,145.653,114.481,21.9721,17.9249,13.9268,0.55144,0.218276,0.0262534,0.0131614,0.00023443,0.00404764,-6.99716e-005,1
234.012,164.912,85.2817,20.2745,31.6824,28.3521,0.202892,0.0151028,0.000143027,9.81362e-006,-3.31482e-010,-1.09988e-006,-1.59053e-010,1
233.785,164.62,85.0158,20.2425,31.6042,28.9702,0.207158,0.0168545,0.000139523,9.76578e-006,-3.37584e-010,-1.22766e-006,1.26429e-010,1
233.843,165.556,85.2339,20.5717,31.6756,28.2266,0.206705,0.0162791,0.000284562,2.28433e-005,-7.76705e-010,-1.56621e-006,-1.66995e-009,1
234.296,165.286,84.5062,20.417,31.9487,28.7156,0.203773,0.0152661,0.000226979,1.7436e-005,-4.33564e-010,-1.10744e-006,-1.00757e-009,1
233.651,164.694,84.649,20.3423,32.0146,29.1638,0.199311,0.0139285,0.000124506,1.3276e-005,3.27982e-010,6.11455e-007,4.28674e-010,1
234.021,165.35,85.1054,20.3844,31.7463,28.7259,0.181336,0.00723406,9.11287e-005,7.08845e-006,1.5568e-010,4.78126e-007,9.0668e-011,1
233.608,164.8,85.0044,20.604,31.9232,28.7172,0.182051,0.00744871,8.92656e-005,5.49066e-006,4.67274e-011,1.1545e-007,1.12216e-010,1
233.506,164.106,84.5018,20.4731,31.624,28.7198,0.194521,0.0119063,0.000117797,7.24508e-006,-1.87676e-010,-7.12399e-007,-9.78589e-011,1
233.013,164.04,84.6176,20.4127,31.7744,28.786,0.213803,0.0196681,0.000108218,8.92223e-006,-1.6614e-010,-9.77193e-007,2.21948e-010,1
232.81,163.736,84.47,20.5537,32.1205,29.1995,0.187466,0.00936763,7.49546e-005,5.01846e-006,1.12688e-011,3.29471e-009,9.66774e-011,1
221.536,141.212,115.414,20.5234,14.5287,12.7128,1.9177,3.59968,0.145851,0.0238714,0.000138796,-0.0138264,0.0014017,1
233.203,164.49,84.4078,20.4349,31.4203,28.3071,0.1809,0.00702768,9.98514e-005,7.33741e-006,1.63166e-010,4.55036e-007,1.1323e-010,1
232.92,163.624,84.5613,20.7285,31.3569,28.8234,0.168367,0.00285855,2.4114e-005,6.66774e-007,2.44658e-012,3.22997e-008,1.07823e-012,1
232.285,163.297,84.6504,20.4389,31.7118,28.9133,0.212209,0.0188844,0.000149409,1.08224e-005,-4.28309e-010,-1.44974e-006,-7.70613e-011,1
233.284,163.902,84.7572,20.4906,32.1008,29.2211,0.230431,0.0262475,0.000470017,9.55153e-005,1.74043e-008,1.13879e-005,-1.03278e-008,1
234.606,165.58,85.0522,20.347,32.2429,28.8357,0.217062,0.0206204,0.000303256,4.08957e-005,2.72668e-009,2.42793e-006,-3.64786e-009,1
234.017,164.668,85.2344,20.5836,31.5583,28.7619,0.184829,0.00848786,6.1322e-005,3.27499e-006,-1.4446e-011,-1.306e-007,4.41058e-011,1
233.502,164.603,84.8663,20.6634,32.2802,29.1053,0.205125,0.0161863,0.000154368,1.84623e-005,6.64802e-010,1.14158e-006,7.27655e-010,1
233.145,164.948,85.042,20.4969,31.9249,28.882,0.27361,0.0469573,0.00100825,0.000307683,1.59458e-007,5.45001e-005,-6.27802e-008,1
232.636,164.316,84.0363,19.9918,32.0669,28.8989,0.250917,0.036393,0.000382098,6.45761e-005,6.1361e-009,4.28103e-006,8.07729e-009,1
233.721,164.904,83.1781,20.7973,32.117,28.7182,0.193798,0.011218,0.000319621,2.62015e-005,1.49883e-009,1.42051e-006,-1.87158e-009,1
217.511,152.811,127.679,20.5827,13.6689,9.13724,0.223762,0.00511858,0.00389452,0.000273058,1.56069e-007,2.81871e-006,2.34377e-007,1
234.95,167.279,87.0861,19.9617,30.9379,27.6402,0.242684,0.0323761,0.000374263,0.000106267,2.07055e-008,1.76468e-005,-4.51794e-009,1
233.96,165.702,85.6887,20.3378,31.5063,28.3825,0.235568,0.028857,0.000234145,2.26144e-005,-9.73551e-010,-2.62265e-006,-1.3267e-009,1
232.67,162.965,83.6806,20.5435,31.932,29.2444,0.183838,0.00811211,5.18456e-005,2.45733e-006,-2.30222e-011,-1.86408e-007,1.5469e-011,1
234.966,166.339,86.7407,20.6595,31.4188,27.6729,0.178196,0.00503054,0.00045558,3.42727e-005,4.04621e-009,2.27286e-006,-1.40304e-009,1
232.998,163.602,84.1693,20.4607,31.7502,28.8786,0.19276,0.0113861,8.72683e-005,7.57022e-006,8.15715e-011,1.68381e-007,1.76653e-010,1
233.999,164.826,85.21,20.3753,32.1533,28.9392,0.201483,0.0144723,0.000148423,1.00587e-005,-3.60781e-010,-1.12657e-006,-1.44532e-010,1
234.011,166.212,85.9212,20.686,31.5652,28.418,0.193261,0.0111814,0.000219444,2.88368e-005,2.20715e-009,2.90323e-006,-6.25048e-010,1
233.779,164.577,84.7463,20.8247,31.8946,28.3878,0.188258,0.00930537,0.000141783,8.67356e-006,-1.05238e-010,-3.23999e-007,-2.85379e-010,1
233.458,164.269,84.3214,20.3469,32.0977,29.084,0.198672,0.0136389,0.000109624,7.20163e-006,-1.39188e-010,-6.71422e-007,1.46872e-010,1
233.436,164.229,84.4974,20.5522,32.1988,29.3013,0.197103,0.0130586,6.87273e-005,6.95881e-006,6.47135e-011,1.36678e-007,1.37739e-010,1
216.396,151.326,124.505,19.8757,13.4104,11.1865,3.96591,9.47905,10.3623,2.179,0.258796,0.181612,-10.3509,1
220.501,147.375,106.647,21.5299,20.4987,14.8653,0.75,0.513889,2.78915e-017,1.27876e-017,2.40706e-034,-7.99438e-018,1.95878e-035,1
210.787,135.377,102.567,18.909,18.5931,13.7215,0,0,0,0,0,0,0,1
236.224,138.497,85.0152,15.4553,27.2374,20.9688,0,0,0,0,0,0,0,1
236.435,139.065,86.7234,15.604,28.36,20.9734,2.3786,3.89307,7.41915,3.97166,21.2449,7.57914,-3.66854,1
233.167,145.976,88.71,16.1667,32.1148,22.8002,0.303542,0.058293,0.00125094,0.000506977,3.44864e-007,6.4648e-005,2.09937e-007,1
235.78,157.626,95.4823,16.0266,38.6661,22.8387,0.398716,0.130329,0.0001663,0.000138807,2.10806e-008,5.01069e-005,6.05044e-010,1
233.548,158,93.957,16.5621,37.9567,22.6679,0.390444,0.120526,0.00505868,0.00245272,8.44605e-006,0.000698633,1.81823e-006,1
232.947,163.068,94.6985,16.7122,40.9391,23.7683,0.222222,0.0123457,0.00548696,0.000219478,-2.40853e-007,-2.43864e-005,1.88203e-012,1
230.495,173.708,101.671,17.6853,40.6417,23.0565,0.187122,0.00873843,0.000188807,9.99714e-006,3.28314e-011,-3.38851e-008,4.3309e-010,1
235.398,158.774,91.2779,15.2691,34.6707,21.8581,0.336131,0.0281005,0.00439389,0.00177456,4.88777e-006,-0.000295351,8.1455e-007,1
233.733,166.323,86.6156,20.0407,30.7857,27.9616,0.214034,0.0198629,6.55306e-005,9.18208e-006,1.47823e-010,6.13441e-007,1.69937e-010,1
237.291,138.576,83.1651,14.5793,25.3842,19.138,0.395711,0.0931189,0.0201913,0.00327709,9.45755e-006,0.000190412,-2.49231e-005,1
217.226,145.18,109.242,18.8277,17.2638,15.2329,0.538194,0.184908,0.0574184,0.0205254,0.000597897,0.00410111,0.000372865,1
235.853,153.543,88.6932,15.2716,34.7652,21.9238,0.167522,0.000546543,0.000504805,2.60881e-007,-1.18205e-012,2.51522e-010,-2.75058e-012,1
235.112,154.356,90.1292,16.1681,34.3811,23.0993,0.210379,0.0095582,0.00221501,0.000135222,-7.39911e-008,-1.31626e-005,-1.41066e-009,1
235.491,155.342,90.9578,15.7218,32.8614,23.2408,0.168181,0.000773052,0.000361496,5.14418e-006,2.06187e-011,-5.38932e-008,2.20873e-010,1
220.742,149.318,114.174,21.0508,17.9409,11.9481,1.30556,0.676698,1.48148,0.164609,-0.0227608,-0.122542,-0.0780369,1
220.4,149.256,113.469,20.4833,17.6582,13.1211,0.836673,0.63539,0.0303861,0.0251375,0.000694667,0.0179252,9.96985e-006,1
221.823,145.606,109.556,21.3714,20.642,15.3783,0.25,0.0347222,1.83654e-016,9.10117e-017,1.14081e-032,-1.55808e-017,2.88173e-033,1
230.002,157.528,114.171,21.5995,18.6361,11.4278,0.690327,0.438915,0.0356444,0.0341834,0.0011932,0.0221684,4.53324e-006,1
228.291,155.045,114.733,21.4726,17.3477,11.8113,0.900442,0.763648,0.029171,0.0078836,8.93994e-005,0.00228869,-7.93778e-005,1
233.583,164.924,85.9438,20.1733,31.3049,28.5569,0.216804,0.0208459,2.0624e-005,2.39727e-006,-4.84232e-012,-2.08148e-007,1.61458e-011,1
227.83,154.224,113.334,20.8095,17.3061,11.7044,0.222222,0.0123457,0.00548697,0.000219478,-2.40854e-007,-2.43865e-005,-1.75637e-013,1
223.168,154.933,114.952,19.8418,17.0464,11.4441,0.723182,0.342636,0.319159,0.469502,0.181632,0.27382,0.0063734,1
230.564,150.181,110.628,21.2306,20.5294,16.8859,0.185085,0.00618115,0.000744868,7.74355e-005,1.85937e-008,5.99733e-006,3.67338e-010,1
223.153,154.062,115.895,20.6304,18.0328,12.0764,1.2675,1.26757,0.348584,0.454087,0.180646,0.511107,0.00225573,1
223.13,156.302,118.952,19.6607,16.8362,13.3545,3.28343,10.654,0.758345,0.559851,0.364115,1.69094,-0.022156,1
223.13,156.302,118.952,19.6607,16.8362,13.3545,3.28343,10.654,0.758345,0.559851,0.364115,1.69094,-0.022156,1
221.761,153.488,116.957,19.7138,18.1317,14.325,1.8752,3.05895,4.70404,4.47659,20.5401,7.60659,0.325498,1
231.364,157.387,81.4132,20.6125,39.6173,20.9051,0.304527,0.0630155,0.00230847,0.000215442,-1.51935e-007,-5.40822e-005,1.24783e-013,1
220.204,153.7,117.516,19.0811,17.8138,14.4225,0,0,0,0,0,0,0,1
218.843,154.429,119.128,17.6586,14.8833,12.6789,0.22248,0.0201727,0.00142643,0.000120101,1.63671e-008,2.62891e-006,4.69382e-008,1
233.406,165.237,85.6228,20.1119,30.916,28.0166,0.199234,0.0138012,7.36773e-005,8.76979e-006,1.17177e-010,2.70824e-007,1.89639e-010,1
216.94,153.46,118.501,17.5432,14.7637,11.2158,1.48444,0.0549175,2.94275,0.400183,0.426835,0.0601315,0.0800378,1
215.712,153.014,116.987,17.8794,14.9031,11.2652,4.32283,18.5513,15.033,14.6711,217.88,62.8734,0.29821,1
217.106,153.403,116.577,18.3854,15.3144,11.8198,0.837882,0.652514,0.00152779,0.00145507,2.16946e-006,0.00114435,-1.10876e-008,1
236.512,152.867,90.0894,15.3231,33.1498,23.388,0.650206,0.367441,0.0265946,0.0277772,0.000754972,0.0168321,2.70023e-007,1
218.19,153.157,116.877,18.8672,15.4322,10.7917,0.829754,0.634486,0.00937917,0.00510016,3.52737e-005,0.00403592,-1.97449e-007,1
218.19,153.157,116.877,18.8672,15.4322,10.7917,0.829754,0.634486,0.00937917,0.00510016,3.52737e-005,0.00403592,-1.97449e-007,1
218.051,152.964,116.675,18.6674,15.7944,10.5078,0.429563,0.152942,0.00352602,0.00224229,6.30401e-006,0.000875431,1.06883e-007,1
219.018,153.405,116.259,19.2045,16.58,10.7127,3.11578,6.26126,0.401382,0.209412,0.00181605,-0.176087,0.0606857,1
217.753,151.733,114.728,19.0605,16.8333,10.6519,0.204718,0.0148329,5.71616e-005,4.04158e-006,-2.41988e-012,1.0383e-007,6.1382e-011,1
218.989,152.834,115.569,19.3441,16.8875,10.9508,0.295972,0.0115709,0.023931,0.0106366,0.00015785,0.00114341,-6.23056e-005,1
232.616,163.533,84.3468,20.5842,31.6384,29.0457,0.225653,0.0247218,0.000122601,1.173e-005,-1.65268e-010,-1.08271e-006,4.1299e-010,1
219.051,152.392,115.522,19.2275,17.0423,10.7492,0.241667,0.030625,4.95047e-020,4.82017e-020,1.92174e-039,5.90692e-021,1.36053e-039,1
219.501,153.516,116.9,19.3502,15.9862,10.7205,0.333333,0.0277778,2.32686e-018,3.54913e-019,-1.01727e-038,2.30122e-020,-3.22368e-037,1
217.746,154.04,118.159,18.4959,15.0831,11.429,0.361836,0.101373,0.000677192,0.000247807,9.37955e-008,5.81049e-005,-3.8826e-008,1
215.298,154.157,119.421,18.0036,14.2386,10.816,0.222222,0.0123457,0.00548697,0.000219479,-2.40855e-007,-2.43866e-005,-6.38389e-013,1
236.707,149.843,89.3744,14.863,32.1871,21.7876,0,0,0,0,0,0,0,1
215.298,154.157,119.421,18.0036,14.2386,10.816,0.222222,0.0123457,0.00548697,0.000219479,-2.40855e-007,-2.43866e-005,-6.38389e-013,1
236.57,148.545,89.4128,15.207,30.6379,20.2267,0.538194,0.184908,0.0574184,0.0205254,0.000597898,0.00410111,-0.000372865,1
237.308,148.323,89.2143,14.9732,29.5881,19.7778,0.169542,0.00196327,1.6139e-005,2.20952e-006,-6.95075e-012,-1.68862e-008,-1.1215e-011,1
237.072,147.126,88.6789,15.0604,28.8971,19.8968,0.241667,0.030625,1.299e-020,1.54716e-019,6.914e-039,-3.22526e-022,-5.51348e-040,1
236.45,141.886,85.4458,15.2266,26.7282,18.9052,0.202786,0.0101496,8.56639e-006,3.82234e-005,-6.91661e-010,3.85082e-006,-1.14061e-015,1
233.753,164.588,85.0006,20.2656,32.0348,28.7664,0.224779,0.0240131,0.000256218,2.07902e-005,-1.46303e-009,-3.1194e-006,-4.02426e-010,1
